
(423.5838928222656, 181.51446533203125), (340.2764587402344, 168.080810546875), (287.6202087402344, 160.72024536132812), (398.5149230957031, 140.8147735595703), (396.0473327636719, 108.30744934082031), (527.7796020507812, 97.73889923095703), (480.1095275878906, 45.036861419677734), (198.96871948242188, 155.74102783203125), (442.2519226074219, 105.44633483886719), (396.77423095703125, 67.04832458496094), (318.1028747558594, 67.34723663330078), (564.0263671875, 57.0793342590332), (520.5328369140625, 33.38680648803711), (486.76068115234375, 106.37669372558594), (358.0874938964844, 76.62342834472656), 

(438.2451171875, 180.76290893554688), (215.50588989257812, 154.83328247070312), (405.052001953125, 111.62284851074219), (497.59344482421875, 106.98357391357422), (541.382080078125, 95.5387954711914), (370.8854064941406, 76.33869171142578), (532.7086181640625, 34.09812927246094), (355.98321533203125, 169.59466552734375), (299.99688720703125, 160.12353515625), (411.3164978027344, 140.32127380371094), (452.904541015625, 102.48715209960938), (329.06231689453125, 67.65243530273438), (408.76025390625, 63.70451354980469), (573.8717041015625, 59.247032165527344), (496.4680480957031, 44.58772277832031), 

(368.5043640136719, 172.21287536621094), (312.74310302734375, 160.5696563720703), (427.349609375, 141.44894409179688), (415.830078125, 112.7538833618164), (460.22271728515625, 104.009033203125), (549.4983520507812, 95.3742446899414), (384.77685546875, 73.8291015625), (420.6120300292969, 60.449378967285156), (509.0505676269531, 47.425777435302734), (226.62232971191406, 157.85289001464844), (508.8719482421875, 107.98824310302734), (338.9247741699219, 67.88507080078125), (582.8025512695312, 54.505863189697266), (543.9892578125, 35.07329559326172), (449.214599609375, 177.6848907470703), 

(462.4158630371094, 177.7479705810547), (381.0986022949219, 170.87417602539062), (424.1268005371094, 114.8092041015625), (515.6902465820312, 109.77749633789062), (466.837646484375, 105.44322204589844), (559.6317138671875, 93.67266082763672), (392.39483642578125, 74.58589935302734), (347.03350830078125, 66.32037353515625), (431.7274475097656, 60.68341827392578), (520.3072509765625, 50.45451736450195), (554.3939208984375, 34.10297775268555), (239.76754760742188, 162.43389892578125), (323.9527893066406, 160.7822265625), (440.25274658203125, 136.97747802734375), (591.74951171875, 52.761688232421875), 

(472.4674987792969, 177.3485107421875), (394.00982666015625, 170.59710693359375), (249.76295471191406, 160.89666748046875), (335.5425109863281, 160.74717712402344), (451.3289489746094, 133.13330078125), (429.8206481933594, 114.33834075927734), (403.0519714355469, 81.34831237792969), (442.68695068359375, 58.05397415161133), (605.1542358398438, 56.18598556518555), (529.286376953125, 110.05026245117188), (479.280029296875, 106.71205139160156), (356.7611389160156, 66.61573028564453), (532.0198974609375, 49.198368072509766), (567.2744140625, 33.42005157470703), (569.6541748046875, 92.35025787353516), 

(405.42010498046875, 169.75863647460938), (460.96417236328125, 133.16477966308594), (441.37371826171875, 108.98040008544922), (579.6655883789062, 95.57796478271484), (365.40203857421875, 66.96713256835938), (613.1591186523438, 58.21733474731445), (481.8316650390625, 178.82772827148438), (261.3688049316406, 165.7849578857422), (349.07818603515625, 158.54827880859375), (539.35498046875, 110.7253646850586), (491.205322265625, 108.0032730102539), (453.99462890625, 57.546539306640625), (547.1514282226562, 48.15076446533203), (579.2861938476562, 34.306819915771484), (414.44744873046875, 81.9251480102539), 

(274.8658142089844, 167.69769287109375), (471.6685791015625, 134.09158325195312), (548.5108642578125, 112.9073257446289), (453.7623291015625, 111.35102844238281), (507.7148132324219, 104.33841705322266), (590.161376953125, 95.42179870605469), (376.4992370605469, 64.82080841064453), (624.0559692382812, 58.18080520629883), (469.8150329589844, 55.034671783447266), (590.2710571289062, 29.380151748657227), (494.2518615722656, 178.90162658691406), (360.00299072265625, 160.04344177246094), (556.391357421875, 45.08467483520508), (413.7687072753906, 165.93743896484375), (423.4223327636719, 85.6474380493164), 

(480.0163269042969, 135.20849609375), (562.3912353515625, 113.53984832763672), (463.6603088378906, 111.84637451171875), (604.3314819335938, 94.68789672851562), (438.1812744140625, 84.4691390991211), (387.047607421875, 66.98451232910156), (639.6546630859375, 56.74190902709961), (478.7579040527344, 54.736053466796875), (570.0512084960938, 42.46318817138672), (502.6050109863281, 182.18161010742188), (426.2860412597656, 168.25408935546875), (287.40020751953125, 165.92303466796875), (374.18157958984375, 160.5974578857422), (517.4846801757812, 105.95217895507812), (598.9271240234375, 27.06255531311035), 

(516.7509765625, 180.445068359375), (441.57513427734375, 168.72891235351562), (384.2259826660156, 162.98016357421875), (490.15185546875, 138.5664825439453), (473.9687805175781, 113.08634948730469), (529.045166015625, 104.37384033203125), (448.7284851074219, 84.18826293945312), (401.8170166015625, 68.01467895507812), (651.9696044921875, 56.45425033569336), (613.0250244140625, 24.327604293823242), (302.29974365234375, 161.87680053710938), (572.142333984375, 113.42326354980469), (617.818115234375, 96.64404296875), (582.5822143554688, 44.39226150512695), (492.73876953125, 56.19316482543945), 

(451.84637451171875, 168.91928100585938), (395.96820068359375, 162.0550994873047), (313.8834228515625, 160.958740234375), (505.5039367675781, 139.40182495117188), (583.8247680664062, 111.85916137695312), (628.8352661132812, 92.51742553710938), (460.0084228515625, 84.23711395263672), (409.8694152832031, 69.85711669921875), (661.1487426757812, 57.42561721801758), (503.1825866699219, 54.03114700317383), (591.8395385742188, 45.04004669189453), (621.230712890625, 24.486953735351562), (527.7662353515625, 178.14334106445312), (536.9143676757812, 99.42366027832031), (486.6285095214844, 111.34163665771484), 

(406.9239196777344, 166.47218322753906), (493.94873046875, 113.96377563476562), (471.0156555175781, 85.18722534179688), (417.3061828613281, 68.2107162475586), (671.89208984375, 57.67120361328125), (632.5296020507812, 24.317134857177734), (324.97900390625, 161.186279296875), (520.6009521484375, 139.4387664794922), (551.0040893554688, 101.1604232788086), (641.9791870117188, 94.28643035888672), (599.734130859375, 46.94879150390625), (459.26885986328125, 169.1231231689453), (510.01849365234375, 53.66735076904297), (540.1640014648438, 177.6254425048828), (596.5816650390625, 109.87152862548828), 

(420.1042785644531, 168.4556884765625), (336.51422119140625, 158.14390563964844), (528.4913330078125, 141.19064331054688), (507.5182189941406, 113.7987060546875), (605.3724975585938, 110.69731903076172), (651.1935424804688, 93.89370727539062), (477.6971130371094, 85.12739562988281), (610.28125, 47.090450286865234), (643.1973876953125, 25.280397415161133), (549.1168212890625, 180.9978790283203), (469.3559875488281, 170.3450469970703), (559.2008666992188, 101.50027465820312), (431.6875305175781, 66.33001708984375), (681.837158203125, 54.30851745605469), (524.9036254882812, 53.67036437988281), 

(479.3049011230469, 169.8021697998047), (539.2403564453125, 146.1178436279297), (613.9127807617188, 110.78011322021484), (519.8193359375, 113.54690551757812), (661.4498291015625, 95.32202911376953), (692.495361328125, 52.60023498535156), (562.1278076171875, 178.30067443847656), (434.72259521484375, 167.49449157714844), (571.2637329101562, 102.42586517333984), (492.1377868652344, 83.01033782958984), (442.1800842285156, 63.922645568847656), (533.0831298828125, 56.5562629699707), (621.267578125, 48.73629379272461), (350.3068542480469, 158.3827362060547), (657.2496337890625, 22.93203353881836), 

(363.99658203125, 161.90524291992188), (627.4551391601562, 108.14171600341797), (673.5916137695312, 96.64596557617188), (459.3299560546875, 67.57697296142578), (545.1597290039062, 56.7395133972168), (575.1358642578125, 181.3187255859375), (530.492431640625, 113.77771759033203), (581.0761108398438, 100.07067108154297), (501.6263122558594, 80.44429016113281), (490.1869201660156, 172.80517578125), (443.77947998046875, 169.01358032226562), (550.9014282226562, 151.95680236816406), (702.147216796875, 50.96913146972656), (665.7403564453125, 24.64625358581543), (632.1201171875, 49.921382904052734), 

(500.00897216796875, 175.4592742919922), (453.67352294921875, 172.38525390625), (373.12255859375, 158.99659729003906), (564.28076171875, 154.298095703125), (540.669189453125, 116.4823226928711), (637.9065551757812, 110.29312133789062), (590.53955078125, 97.89373016357422), (685.7300415039062, 95.7158432006836), (642.7960815429688, 48.77804946899414), (580.0978393554688, 182.90975952148438), (512.699462890625, 82.1250228881836), (713.8047485351562, 49.716983795166016), (680.3587646484375, 27.217803955078125), (470.2447814941406, 66.11410522460938), (560.1187744140625, 51.087093353271484), 

(509.2917785644531, 179.22145080566406), (571.8486938476562, 148.74649047851562), (552.468017578125, 117.9905776977539), (651.2562866210938, 113.933837890625), (701.9638671875, 91.1484375), (522.0169067382812, 79.52117156982422), (721.1071166992188, 53.526363372802734), (654.658203125, 51.44868087768555), (689.8455200195312, 31.661611557006836), (461.8161926269531, 169.80764770507812), (485.80377197265625, 65.8160171508789), (576.1532592773438, 54.112213134765625), (590.9468994140625, 179.7988739013672), (382.41595458984375, 160.89271545410156), (601.1759643554688, 101.90863037109375), 

(521.896484375, 176.19874572753906), (474.8533020019531, 169.53575134277344), (390.5166320800781, 166.9451141357422), (662.7496337890625, 114.54864501953125), (565.1582641601562, 115.40069580078125), (714.6566162109375, 90.58240509033203), (499.331298828125, 65.7237319946289), (665.4491577148438, 53.708473205566406), (603.9614868164062, 181.19766235351562), (580.3218383789062, 152.2555694580078), (531.4120483398438, 79.18531799316406), (730.2556762695312, 53.50858688354492), (588.7464599609375, 54.52786636352539), (700.4846801757812, 32.67036056518555), (612.581787109375, 102.96633911132812), 

(613.2796020507812, 184.4723358154297), (535.1251220703125, 179.83802795410156), (483.695068359375, 170.8095245361328), (589.236572265625, 153.55587768554688), (578.3289184570312, 116.23680877685547), (669.6734008789062, 110.86700439453125), (544.300537109375, 81.80864715576172), (510.4170837402344, 66.66024017333984), (743.6759033203125, 53.4656982421875), (678.7232666015625, 53.34004211425781), (601.0300903320312, 52.863990783691406), (396.6793212890625, 170.04925537109375), (623.36376953125, 105.05970764160156), (725.05908203125, 93.30756378173828), (712.6943969726562, 34.55257034301758), 

(542.0282592773438, 178.38690185546875), (497.44940185546875, 170.8165740966797), (407.545654296875, 168.1489715576172), (600.1215209960938, 150.7049560546875), (586.3456420898438, 113.7006607055664), (680.340087890625, 108.55326843261719), (734.4783325195312, 93.59442901611328), (521.2401733398438, 63.50336837768555), (608.0248413085938, 55.66449737548828), (754.2767333984375, 53.9039306640625), (723.8572998046875, 37.89490509033203), (624.5555419921875, 182.63926696777344), (636.6139526367188, 107.01408386230469), (553.7996215820312, 83.69603729248047), (686.8150634765625, 54.18367385864258), 

(636.8841552734375, 179.72305297851562), (509.3455810546875, 169.1910858154297), (597.5847778320312, 115.09223937988281), (647.38623046875, 106.73715209960938), (745.6758422851562, 94.57347106933594), (531.5776977539062, 67.93548583984375), (618.902587890625, 57.961360931396484), (700.0807495117188, 51.292198181152344), (735.322998046875, 38.417564392089844), (553.9840698242188, 176.70831298828125), (611.866455078125, 150.2436065673828), (569.4159545898438, 82.47869873046875), (765.7125244140625, 51.914939880371094), (419.2015686035156, 162.93209838867188), (688.4535522460938, 106.17244720458984), 

(522.545654296875, 166.59075927734375), (619.9402465820312, 155.35824584960938), (610.47900390625, 117.27642059326172), (701.2164916992188, 102.89031982421875), (754.6090698242188, 94.07798767089844), (542.9534912109375, 70.14840698242188), (628.5750732421875, 53.90024948120117), (712.1721801757812, 49.83708190917969), (749.1253051757812, 37.089561462402344), (647.570068359375, 181.9781036376953), (561.3475341796875, 174.63873291015625), (428.7269287109375, 158.4591522216797), (578.1729736328125, 82.18855285644531), (775.0900268554688, 57.93968963623047), (663.1054077148438, 106.88937377929688), 

(532.9868774414062, 165.33721923828125), (631.1563720703125, 156.85667419433594), (442.29022216796875, 153.3762969970703), (669.8323974609375, 101.19944763183594), (761.7305908203125, 98.29428100585938), (641.0156860351562, 55.99618148803711), (727.3297729492188, 53.020450592041016), (585.7921142578125, 82.84162902832031), (554.4490356445312, 71.83628845214844), (786.0773315429688, 51.735111236572266), (656.3273315429688, 184.51504516601562), (618.7431640625, 114.53604125976562), (760.3234252929688, 37.74135971069336), (715.658935546875, 105.3037338256836), (574.4189453125, 178.38494873046875), 

(663.3636474609375, 185.5318145751953), (454.9899597167969, 153.04481506347656), (730.0081787109375, 107.59906005859375), (683.3577270507812, 101.73258972167969), (597.7314453125, 80.87556457519531), (566.1757202148438, 75.760009765625), (650.9896850585938, 58.30409240722656), (799.3241577148438, 49.150657653808594), (586.9232788085938, 180.68016052246094), (646.61083984375, 156.2753448486328), (632.45947265625, 115.55252075195312), (770.1122436523438, 97.48421478271484), (740.497802734375, 55.84438705444336), (542.6171264648438, 165.05372619628906), (770.0684814453125, 37.23538589477539), 

(596.3687133789062, 179.02783203125), (553.4107055664062, 163.24375915527344), (657.839111328125, 156.84274291992188), (465.26556396484375, 153.70016479492188), (640.63818359375, 113.88829803466797), (741.4984741210938, 108.58991241455078), (780.3108520507812, 98.36963653564453), (611.499755859375, 77.03605651855469), (664.047119140625, 60.243709564208984), (749.1683959960938, 55.28825759887695), (780.8914184570312, 36.11888122558594), (671.953369140625, 183.5283966064453), (695.25634765625, 101.51702117919922), (809.6652221679688, 44.85800552368164), (577.943115234375, 77.50804901123047), 

(680.9339599609375, 185.1732635498047), (654.0498657226562, 115.3666763305664), (707.2020263671875, 103.1856460571289), (793.387939453125, 97.94844055175781), (621.80078125, 78.70502471923828), (586.3876342773438, 76.244384765625), (761.3301391601562, 55.38218688964844), (820.8639526367188, 48.316829681396484), (790.8294677734375, 33.43446731567383), (562.0927734375, 162.58023071289062), (472.8574523925781, 155.80609130859375), (750.8157958984375, 109.44286346435547), (673.0791625976562, 63.9780387878418), (607.1260986328125, 178.2915496826172), (667.6818237304688, 158.24659729003906), 

(692.7311401367188, 183.31161499023438), (675.35888671875, 163.28192138671875), (574.6272583007812, 162.5316162109375), (481.5857849121094, 157.73143005371094), (762.3355712890625, 112.22486877441406), (664.583251953125, 112.80867004394531), (801.1856689453125, 97.55780029296875), (597.960205078125, 75.65289306640625), (683.4532470703125, 63.803077697753906), (773.7744750976562, 58.312889099121094), (835.0314331054688, 50.68128967285156), (800.7098388671875, 36.56101989746094), (619.05517578125, 175.9633026123047), (718.450439453125, 106.17286682128906), (633.6351318359375, 79.84656524658203), 

(629.814453125, 175.61404418945312), (683.0901489257812, 162.13980102539062), (493.0396728515625, 156.83045959472656), (731.0465087890625, 107.4075698852539), (819.5845336914062, 96.1832504272461), (812.1074829101562, 38.260738372802734), (705.9364013671875, 179.65200805664062), (584.3334350585938, 160.6631317138672), (679.7279052734375, 110.56983947753906), (646.594482421875, 79.42922973632812), (607.3748168945312, 75.18511199951172), (693.5582885742188, 63.905574798583984), (782.550048828125, 61.41516876220703), (842.6722412109375, 49.29229736328125), (776.7189331054688, 114.41639709472656), 

(637.4161376953125, 179.25582885742188), (720.4821166992188, 177.44845581054688), (597.628662109375, 160.5570068359375), (506.3908996582031, 156.09278869628906), (692.2313842773438, 108.57069396972656), (828.8831787109375, 94.21513366699219), (657.8325805664062, 81.77767944335938), (622.2672119140625, 72.62813568115234), (705.5398559570312, 62.77544021606445), (855.5836791992188, 50.156349182128906), (823.2363891601562, 35.852577209472656), (695.199951171875, 157.29605102539062), (788.2965087890625, 112.63135528564453), (792.7173461914062, 60.62593460083008), (740.4613647460938, 103.88047790527344), 

(647.8216552734375, 178.5614776611328), (611.4716186523438, 165.25320434570312), (705.872802734375, 155.46182250976562), (517.4092407226562, 152.51373291015625), (793.547119140625, 112.297607421875), (698.7117919921875, 111.25740814208984), (751.1485595703125, 100.79747772216797), (841.23974609375, 99.04666137695312), (670.4801025390625, 78.31233978271484), (803.2882690429688, 61.84078598022461), (718.1393432617188, 58.886688232421875), (836.7217407226562, 35.27906036376953), (734.6561889648438, 175.69898986816406), (630.378662109375, 75.30396270751953), (862.968017578125, 52.00840377807617), 

(744.4302978515625, 177.5331268310547), (625.1264038085938, 166.92283630371094), (528.36865234375, 148.8074188232422), (854.8207397460938, 99.98907470703125), (645.6642456054688, 78.32023620605469), (682.69677734375, 77.05610656738281), (874.6340942382812, 51.277259826660156), (849.093017578125, 36.79555130004883), (715.169921875, 151.61021423339844), (806.5333251953125, 112.56600952148438), (713.5199584960938, 113.13216400146484), (813.1027221679688, 60.697967529296875), (764.013427734375, 97.4577407836914), (731.5471801757812, 60.83628845214844), (660.8964233398438, 179.8241729736328), 

(751.6492919921875, 178.59075927734375), (669.1865234375, 175.11056518554688), (640.11962890625, 170.9658966064453), (540.3263549804688, 144.71144104003906), (722.438232421875, 114.08556365966797), (774.5046997070312, 102.48515319824219), (865.12548828125, 97.42495727539062), (695.9482421875, 80.53341674804688), (657.602783203125, 73.57482147216797), (746.5133056640625, 61.86287307739258), (822.3155517578125, 60.05244445800781), (857.878662109375, 38.9695930480957), (727.097412109375, 155.2893829345703), (819.443603515625, 113.26963806152344), (887.4840698242188, 49.11345672607422), 

(682.0891723632812, 174.9226837158203), (648.3831787109375, 171.05055236816406), (736.8588256835938, 154.08792114257812), (832.842041015625, 112.98766326904297), (732.0377807617188, 108.87962341308594), (877.9610595703125, 94.83779907226562), (705.1991577148438, 84.76702880859375), (760.4620971679688, 63.07810974121094), (831.177001953125, 63.178199768066406), (899.05712890625, 45.014610290527344), (869.7640380859375, 42.2591667175293), (760.1302490234375, 175.5821533203125), (551.2219848632812, 143.25462341308594), (671.324951171875, 71.57103729248047), (784.5488891601562, 101.4356689453125), 

(691.8543701171875, 175.9806671142578), (660.7963256835938, 170.4547882080078), (743.4937133789062, 153.0478515625), (846.1092529296875, 116.45840454101562), (743.8121337890625, 106.267822265625), (792.73583984375, 99.55088806152344), (678.52783203125, 72.98902130126953), (842.6240844726562, 63.92068099975586), (909.5322265625, 46.64651870727539), (772.4483032226562, 175.81475830078125), (559.4267578125, 143.138671875), (889.2566528320312, 97.26209259033203), (717.0765380859375, 86.47543334960938), (768.8111572265625, 64.9697036743164), (881.9879150390625, 41.73369598388672), 

(783.4254150390625, 175.9734344482422), (701.6329956054688, 175.23414611816406), (669.6318969726562, 166.22032165527344), (755.8021850585938, 155.37384033203125), (571.5927734375, 141.92144775390625), (858.8414916992188, 117.7110595703125), (727.5042724609375, 87.5363998413086), (696.5267944335938, 69.76646423339844), (892.8055419921875, 41.96429443359375), (755.1795043945312, 105.80990600585938), (801.552001953125, 96.95396423339844), (853.943359375, 62.49900436401367), (919.0509643554688, 47.44711685180664), (778.0233154296875, 65.00163269042969), (904.6470947265625, 95.4548110961914), 

(794.4191284179688, 177.08468627929688), (712.8788452148438, 178.9466552734375), (676.6806030273438, 167.50494384765625), (765.9612426757812, 156.9342498779297), (580.9359741210938, 143.4545440673828), (870.0298461914062, 116.75391387939453), (767.8816528320312, 103.48738098144531), (737.5616455078125, 86.43414306640625), (706.5433959960938, 67.87655639648438), (901.8851928710938, 45.992069244384766), (813.6377563476562, 97.0250244140625), (861.7341918945312, 63.58083724975586), (793.9932250976562, 65.6135025024414), (930.3547973632812, 45.119346618652344), (916.3773803710938, 94.2042007446289), 

(723.8527221679688, 177.73052978515625), (778.2989501953125, 156.84129333496094), (930.0928955078125, 94.85107421875), (747.8914794921875, 88.58061981201172), (717.6997680664062, 65.19361114501953), (911.5480346679688, 49.51463317871094), (944.388427734375, 46.589717864990234), (803.7374877929688, 178.31024169921875), (592.1254272460938, 142.3290252685547), (779.6200561523438, 97.80400848388672), (875.408203125, 66.09114074707031), (802.4866943359375, 64.08638763427734), (688.4038696289062, 169.6176300048828), (877.1488037109375, 118.6594009399414), (827.0349731445312, 96.17566680908203), 

(735.7071533203125, 179.78611755371094), (812.0689086914062, 176.11611938476562), (697.4186401367188, 167.9254608154297), (792.740966796875, 157.86622619628906), (604.5205078125, 137.47610473632812), (788.5179443359375, 100.998046875), (837.4998779296875, 94.69627380371094), (759.41015625, 87.79229736328125), (728.651123046875, 64.82110595703125), (923.5173950195312, 49.945735931396484), (953.9017333984375, 47.9101676940918), (886.94580078125, 116.88398742675781), (811.4374389648438, 66.57147979736328), (936.0543823242188, 99.24932861328125), (885.8033447265625, 65.51351165771484), 

(750.5830688476562, 180.3474884033203), (824.8163452148438, 176.2620391845703), (801.7167358398438, 159.43075561523438), (619.13037109375, 137.952392578125), (802.6843872070312, 101.25227355957031), (952.97607421875, 95.72836303710938), (767.8702392578125, 87.4339599609375), (898.4158325195312, 61.18661880493164), (930.13232421875, 50.86768341064453), (897.82177734375, 117.1275863647461), (851.6928100585938, 96.85057067871094), (824.215087890625, 69.45911407470703), (705.3609619140625, 166.91514587402344), (739.7947998046875, 61.240501403808594), (968.2055053710938, 46.10308837890625), 

(760.0934448242188, 179.22073364257812), (807.474853515625, 165.3681182861328), (718.4171752929688, 165.42437744140625), (816.5687866210938, 100.2318115234375), (777.8805541992188, 89.72373962402344), (859.7005615234375, 92.79206085205078), (908.6187744140625, 65.2938003540039), (630.0994262695312, 139.51446533203125), (909.3921508789062, 117.44385528564453), (966.6597900390625, 95.10028839111328), (834.6173706054688, 70.63944244384766), (747.705322265625, 62.637752532958984), (941.459716796875, 47.0308723449707), (977.9137573242188, 42.29397964477539), (837.8168334960938, 176.9154815673828), 

(770.3895263671875, 175.5360107421875), (726.1024780273438, 169.85067749023438), (921.186767578125, 121.19659423828125), (828.5935668945312, 101.66175079345703), (843.3671264648438, 73.4586181640625), (917.0305786132812, 67.01962280273438), (754.8674926757812, 64.19163513183594), (952.4894409179688, 47.28925323486328), (986.9824829101562, 44.08076095581055), (849.7235107421875, 175.79754638671875), (819.329833984375, 164.27757263183594), (639.198486328125, 137.12501525878906), (976.7570190429688, 95.5718002319336), (870.8700561523438, 89.75273132324219), (792.3546142578125, 90.07699584960938), 

(859.2667236328125, 171.72421264648438), (648.985107421875, 138.6751708984375), (936.9674682617188, 122.31014251708984), (883.0272216796875, 86.09135437011719), (963.32958984375, 46.85161209106445), (732.9987182617188, 169.93927001953125), (842.0989990234375, 106.5913314819336), (804.22802734375, 92.40364837646484), (764.4973754882812, 65.26703643798828), (924.7147216796875, 63.3581428527832), (783.6988525390625, 173.9486846923828), (825.149169921875, 166.04689025878906), (985.44677734375, 92.15825653076172), (853.8277587890625, 77.2716064453125), (0.0, 100.0), 

(867.9765625, 172.8463134765625), (792.0150756835938, 171.0310821533203), (742.3956909179688, 170.07757568359375), (814.5262451171875, 90.87191009521484), (896.055419921875, 82.7985610961914), (773.1766967773438, 65.00999450683594), (935.1250610351562, 61.73717498779297), (10.422539710998535, 41.797882080078125), (864.3820190429688, 70.98986053466797), (975.5623779296875, 46.78028106689453), (836.4022216796875, 168.13267517089844), (662.6448974609375, 143.6395263671875), (950.2855834960938, 119.45313262939453), (850.8834228515625, 110.94149017333984), (0.0, 100.0), 

(877.9974365234375, 168.4312286376953), (671.0167236328125, 143.58889770507812), (961.0031127929688, 115.00907135009766), (862.685302734375, 112.51663970947266), (9.113852500915527, 95.46821594238281), (828.0702514648438, 88.69364166259766), (880.7941284179688, 69.88216400146484), (780.3192749023438, 63.96105194091797), (948.6325073242188, 58.65762710571289), (988.8694458007812, 48.4995231628418), (22.717653274536133, 38.98351287841797), (844.9154663085938, 172.7991180419922), (804.6978759765625, 172.80140686035156), (907.3436279296875, 82.48015594482422), (751.01318359375, 170.67010498046875), 

(817.1558227539062, 172.95489501953125), (965.5750122070312, 112.42560577392578), (891.470458984375, 71.25598907470703), (28.152019500732422, 39.079612731933594), (887.8997192382812, 164.8820037841797), (874.2178344726562, 115.7054672241211), (22.20069122314453, 94.48942565917969), (839.0054931640625, 86.73047637939453), (919.8643798828125, 85.36493682861328), (791.0328369140625, 68.40289306640625), (959.072998046875, 62.60582733154297), (761.9635009765625, 170.55569458007812), (856.5725708007812, 173.98760986328125), (679.013671875, 142.58026123046875), (0.0, 100.0), 

(867.5277709960938, 175.05751037597656), (897.922607421875, 168.17453002929688), (776.3535766601562, 165.79066467285156), (689.34228515625, 141.4645538330078), (974.7243041992188, 115.36145782470703), (881.7488403320312, 114.13273620605469), (32.783817291259766, 96.09477233886719), (932.789794921875, 83.43731689453125), (975.3885498046875, 60.72835922241211), (15.662259101867676, 53.129215240478516), (827.9096069335938, 173.10061645507812), (850.5740356445312, 86.3588638305664), (903.2413330078125, 71.07035827636719), (804.8807983398438, 70.15796661376953), (39.46697235107422, 39.04671859741211), 

(835.2623291015625, 171.897705078125), (908.254638671875, 167.66757202148438), (700.5883178710938, 142.8203125), (893.37646484375, 114.0129165649414), (985.1234130859375, 112.07794952392578), (861.7848510742188, 88.95892333984375), (813.548095703125, 71.41727447509766), (909.6299438476562, 70.3224868774414), (989.9300537109375, 63.0578498840332), (49.393394470214844, 36.95842742919922), (878.9033203125, 176.28564453125), (785.14404296875, 167.09994506835938), (945.06494140625, 87.14078521728516), (42.901126861572266, 96.15589904785156), (24.61117935180664, 52.59481430053711), 

(921.4743041992188, 172.67257690429688), (846.5501708984375, 172.35354614257812), (794.8375244140625, 168.0006103515625), (707.51171875, 141.86566162109375), (50.72394561767578, 91.08679962158203), (956.2660522460938, 89.15190124511719), (876.4637451171875, 87.62532806396484), (32.685646057128906, 50.49607849121094), (59.52882766723633, 35.482059478759766), (888.603515625, 176.05117797851562), (903.1954956054688, 110.68425750732422), (920.037109375, 74.03588104248047), (824.76220703125, 74.302490234375), (0.0, 100.0), (0.0, 100.0), 

(855.5234985351562, 168.2795867919922), (804.4689331054688, 167.25025939941406), (719.6441040039062, 142.44903564453125), (5.975547790527344, 111.13469696044922), (888.8922729492188, 86.3828353881836), (931.798828125, 76.04096221923828), (832.7846069335938, 76.79483795166016), (11.699907302856445, 58.873130798339844), (45.494041442871094, 50.47818374633789), (900.0923461914062, 175.63076782226562), (910.6986083984375, 112.91400909423828), (967.1854248046875, 88.8471908569336), (68.42625427246094, 32.05555725097656), (932.8477172851562, 171.1421356201172), (63.28390121459961, 90.64192962646484), 

(912.2662963867188, 176.64036560058594), (943.8441162109375, 174.6535186767578), (867.236083984375, 165.8441925048828), (816.1748046875, 163.18115234375), (728.591064453125, 145.5255889892578), (919.872802734375, 111.80847930908203), (18.8715877532959, 109.37513732910156), (81.08263397216797, 91.45745086669922), (896.1475830078125, 85.10296630859375), (841.6088256835938, 75.89226531982422), (23.67217254638672, 64.46784973144531), (57.471153259277344, 52.75860595703125), (84.36469268798828, 32.63066101074219), (979.5414428710938, 89.165771484375), (944.6748046875, 74.37745666503906), 

(956.4683227539062, 174.8715057373047), (737.4010620117188, 144.17831420898438), (32.024776458740234, 108.55149841308594), (988.1791381835938, 90.0093994140625), (906.6521606445312, 87.83876037597656), (955.527587890625, 75.70807647705078), (34.52458572387695, 67.110107421875), (68.21807861328125, 52.30438995361328), (92.48471069335938, 32.51859664916992), (922.7498779296875, 178.2693328857422), (830.3080444335938, 164.69192504882812), (877.8515014648438, 164.19667053222656), (928.359619140625, 114.36080169677734), (851.842529296875, 76.15262603759766), (89.49526977539062, 89.66793823242188), 

(934.3457641601562, 179.29745483398438), (837.9886474609375, 167.0426788330078), (890.9326171875, 162.73655700683594), (44.75868225097656, 107.11284637451172), (95.3667221069336, 94.3937759399414), (917.782470703125, 91.65428924560547), (41.337135314941406, 75.28363037109375), (970.63671875, 73.57698059082031), (77.62065887451172, 56.49201202392578), (967.1490478515625, 176.27854919433594), (746.4370727539062, 145.2126922607422), (941.4877319335938, 116.61112213134766), (860.170654296875, 74.19683837890625), (107.25143432617188, 33.06843185424805), (0.0, 100.0), 

(977.7110595703125, 174.4373779296875), (942.8898315429688, 173.43406677246094), (903.5791625976562, 161.8934783935547), (758.50537109375, 141.88194274902344), (954.3760375976562, 118.85407257080078), (55.09538650512695, 109.49061584472656), (108.88204193115234, 95.07838439941406), (927.1465454101562, 92.57535552978516), (979.8095703125, 73.55274963378906), (86.99136352539062, 56.62864303588867), (850.6009521484375, 170.037109375), (14.91342830657959, 91.80422973632812), (873.2294311523438, 68.73118591308594), (116.58841705322266, 30.46772575378418), (54.95372772216797, 75.67115020751953), 

